[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  override existing env vars with { override: true }
Home Gateway listening on http://0.0.0.0:8080 (all interfaces)
(node:6662) [DEP0060] DeprecationWarning: The `util._extend` API is deprecated. Please use Object.assign() instead.
(Use `node --trace-deprecation ...` to show where the warning was created)
GET /despre-noi/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 14.958 ms
GET /despre-noi/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 40.688 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 18.536 ms
GET /despre-noi/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 17.097 ms
GET /images/desprenoi/echipa-emadelmar.jpg 200 802795 - 10.823 ms
GET /images/desprenoi/Interio-local002.jpg 200 1068860 - 7.583 ms
GET /images/desprenoi/interior-local-003.jpg 200 586604 - 7.110 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 4.156 ms
GET /despre-noi/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 6.317 ms
POST /__nextjs_original-stack-frames 200 - - 4.707 ms
GET /despre-noi/_next/webpack-hmr?id=qQtR38Is0gKKy-55pqmNJ 404 - - 251.590 ms
GET /despre-noi/_next/webpack-hmr?id=qQtR38Is0gKKy-55pqmNJ 404 - - 42.429 ms
GET /meniu 200 - - 68.348 ms
GET /logo.png 304 - - 3.033 ms
GET /images/tripadvisor2019certificate.png 304 - - 3.666 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_globals_2b504bef.css 200 - - 7.499 ms
GET /images/menu/starters_premium.png 200 186578 - 4.013 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 15.311 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 3.486 ms
GET /meniu/_next/static/chunks/services_service-meniu_a0ff3932._.js 200 783 - 25.148 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 28.880 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 15.790 ms
GET /meniu/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 32.230 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 17.272 ms
GET /meniu/_next/static/chunks/turbopack-services_service-meniu_1c2fcf62._.js 200 - - 32.713 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 31.955 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_layout_tsx_1cf6b850._.js 200 644 - 46.030 ms
GET /meniu/_next/static/chunks/services_service-meniu_src_76261d0e._.js 200 - - 40.939 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 25.387 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_page_tsx_6da6a616._.js 200 240 - 45.997 ms
GET /meniu/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 40.271 ms
GET /meniu/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 41.586 ms
GET /meniu/_next/static/chunks/_561909f3._.js 200 - - 56.511 ms
GET /meniu/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 48.949 ms
GET /meniu/_next/static/chunks/node_modules_745e78bd._.js 200 - - 49.077 ms
GET /meniu/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 39.633 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 20.740 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 17.090 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 16.156 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.605 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 4.220 ms
POST /__nextjs_original-stack-frames 200 - - 10.439 ms
GET /meniu/_next/webpack-hmr?id=hYJPh9fSinEp4C7VBf8U5 404 - - 281.389 ms
GET /evenimente 200 - - 72.767 ms
GET /logo.png 304 - - 6.702 ms
GET /images/tripadvisor2019certificate.png 304 - - 4.829 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_globals_7aa10471.css 200 - - 7.575 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 14.768 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_a0ff3932._.js 200 783 - 19.911 ms
GET /images/events/wine-tasting.png 200 57753 - 17.889 ms
GET /images/others/big/mese_private.jpg 200 115495 - 18.493 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 23.225 ms
GET /evenimente/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 28.818 ms
GET /evenimente/_next/static/chunks/turbopack-services_service-evenimente_05d82a14._.js 200 - - 33.730 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 40.855 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 44.548 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 25.841 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_layout_tsx_1cf6b850._.js 200 654 - 58.638 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_app_page_tsx_09bf6305._.js 200 240 - 58.714 ms
GET /evenimente/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 45.378 ms
GET /evenimente/_next/static/chunks/services_service-evenimente_src_33b630eb._.js 200 - - 59.097 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 25.384 ms
GET /evenimente/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 43.884 ms
GET /evenimente/_next/static/chunks/_452e1ac4._.js 200 - - 66.180 ms
GET /evenimente/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 63.234 ms
GET /images/events/corporate-dinner.png 200 418138 - 21.818 ms
GET /images/events/wedding-venue.png 200 475981 - 17.503 ms
GET /evenimente/_next/static/chunks/node_modules_745e78bd._.js 200 - - 64.826 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 25.580 ms
GET /evenimente/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 63.000 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 16.879 ms
GET /evenimente/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 28.942 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.796 ms
GET /evenimente/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 4.375 ms
POST /__nextjs_original-stack-frames 200 - - 6.921 ms
GET /evenimente/_next/webpack-hmr?id=3gTzfrRh4TiFfP05TbfbR 404 - - 649.379 ms
GET /evenimente/_next/webpack-hmr?id=3gTzfrRh4TiFfP05TbfbR 404 - - 40.249 ms
GET /evenimente/_next/webpack-hmr?id=3gTzfrRh4TiFfP05TbfbR 404 - - 43.433 ms
GET /galerie 200 - - 977.482 ms
GET /images/gallery/12688133_1055842667810199_2170772423850630575_n-1.jpg 200 31983 - 8.257 ms
GET /logo.png 304 - - 6.303 ms
GET /images/gallery/Element-de-design-interior-Ema-del-Mar.jpg 200 81765 - 5.303 ms
GET /images/gallery/Dulap-condimente-Ema-del-Mar.jpg 200 165327 - 5.791 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_globals_c66875dc.css 200 - - 18.234 ms
GET /images/tripadvisor2019certificate.png 304 - - 8.945 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 29.137 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-2.jpg 200 439917 - 10.792 ms
GET /galerie/_next/static/chunks/services_service-galerie_a0ff3932._.js 200 783 - 17.192 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 34.283 ms
GET /galerie/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 20.823 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 35.553 ms
GET /images/gallery/Platou-Tomahawk-reserve-3.jpg 200 46856 - 11.294 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 26.621 ms
GET /galerie/_next/static/chunks/turbopack-services_service-galerie_7bec2f99._.js 200 - - 30.249 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 28.004 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 17.792 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_layout_tsx_1cf6b850._.js 200 648 - 36.731 ms
GET /galerie/_next/static/chunks/services_service-galerie_app_page_tsx_e5fb7b88._.js 200 240 - 40.271 ms
GET /galerie/_next/static/chunks/services_service-galerie_src_4e100cd7._.js 200 - - 32.867 ms
GET /galerie/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 35.339 ms
GET /galerie/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 38.571 ms
GET /galerie/_next/static/chunks/_a94abcdf._.js 200 - - 40.203 ms
GET /galerie/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 38.650 ms
GET /galerie/_next/static/chunks/node_modules_745e78bd._.js 200 - - 39.632 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 18.816 ms
GET /galerie/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 35.508 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 34.303 ms
GET /images/gallery/Platou-Tomahawk-reserve.jpg 200 200359 - 18.190 ms
GET /galerie/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 35.567 ms
GET /images/gallery/Platou-cu-carne-de-vita-2.jpg 200 336731 - 18.403 ms
GET /images/gallery/Platou-Tomahawk-reserve-2.jpg 200 464761 - 11.199 ms
GET /images/gallery/MG_4775.jpg 200 803777 - 9.921 ms
GET /images/gallery/fundalsus/emadelmar-terasa.jpg 200 1270857 - 9.906 ms
GET /images/gallery/MG_4843.jpg 200 941570 - 8.046 ms
GET /images/gallery/MG_4807.jpg 200 882151 - 7.998 ms
GET /images/gallery/MG_4859.jpg 200 1323755 - 9.339 ms
GET /images/gallery/MG_4861.jpg 200 1132028 - 10.150 ms
GET /images/gallery/MG_8208-2.jpg 200 2205025 - 10.820 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 3.601 ms
GET /galerie/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 1.904 ms
POST /__nextjs_original-stack-frames 200 - - 19.785 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar-3.jpg 200 489013 - 4.594 ms
GET /images/gallery/MG_4896.jpg 200 899262 - 2.230 ms
GET /images/gallery/Platou-cu-carne-de-vita-3.jpg 200 172967 - 2.303 ms
GET /images/gallery/Interior-restaurant-Ema-del-Mar.jpg 200 372834 - 3.673 ms
GET /images/gallery/MG_4910.jpg 200 620374 - 1.869 ms
GET /images/gallery/Platou-cu-fructe-de-mare-2.jpg 200 524074 - 5.300 ms
GET /images/gallery/MG_0201.jpg 200 1880281 - 6.430 ms
GET /images/gallery/MG_4922.jpg 200 428522 - 2.804 ms
GET /galerie/_next/webpack-hmr?id=sTyTKfSAE3mBeHxIxhYOk 404 - - 196.212 ms
GET /images/gallery/Platou-cu-fructe-de-mare.jpg 200 362073 - 3.017 ms
GET /images/gallery/MG_3452.jpg 200 429703 - 3.351 ms
GET /images/gallery/Produse-din-oferta-Ema-del-Mar.jpg 200 481278 - 2.637 ms
GET /images/gallery/MG_4945.jpg 200 578214 - 2.694 ms
GET /images/gallery/MG_3485.jpg 200 396382 - 7.033 ms
GET /images/gallery/Terasa-2.jpg 200 710254 - 3.447 ms
GET /images/gallery/MG_4956.jpg 200 952550 - 4.106 ms
GET /images/gallery/MG_3489.jpg 200 4693417 - 5.068 ms
GET /images/gallery/Terasa-3.jpg 200 674870 - 10.367 ms
GET /images/gallery/MG_4960.jpg 200 2334208 - 3.168 ms
GET /images/gallery/MG_3497.jpg 200 5601031 - 2.959 ms
GET /images/gallery/Terasa-4.jpg 200 794860 - 2.311 ms
GET /images/gallery/MG_3521.jpg 200 13148709 - 8.105 ms
GET /images/gallery/Terasa.jpg 200 288572 - 3.077 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.35.jpeg 200 116073 - 1.792 ms
GET /images/gallery/MG_4973.jpg 200 566936 - 2.548 ms
GET /images/gallery/MG_5759.jpg 200 510258 - 4.679 ms
GET /images/gallery/MG_4722.jpg 200 1181912 - 2.654 ms
GET /images/gallery/MG_5842.jpg 200 1270857 - 2.585 ms
GET /images/gallery/WhatsApp-Image-2017-06-30-at-17.25.42.jpeg 200 147788 - 2.137 ms
GET /images/gallery/da50e48b9d16a8454c3af0cdcfc90c4f_ema23-large.jpg 200 794860 - 2.593 ms
GET /galerie/_next/webpack-hmr?id=sTyTKfSAE3mBeHxIxhYOk 404 - - 73.273 ms
GET /images/gallery/platou-cu-carne-de-vita-4.jpg 200 617843 - 2.084 ms
GET /images/gallery/MG_7948.jpg 200 6529091 - 1.537 ms
GET /images/gallery/MG_4730.jpg 200 988525 - 2.040 ms
GET /images/gallery/MG_4732.jpg 200 777487 - 5.285 ms
GET /images/gallery/MG_7965.jpg 200 5922444 - 4.137 ms
GET /images/gallery/MG_4748.jpg 200 557555 - 3.309 ms
GET /images/gallery/platou-cu-carne-de-vita.jpg 200 2386189 - 3.267 ms
GET /images/gallery/MG_7980.jpg 200 6704881 - 2.984 ms
GET /images/gallery/MG_7984-1.jpg 200 728477 - 10.288 ms
GET /images/gallery/platou-cu-peste-proaspat-2.jpg 200 458860 - 2.433 ms
GET /images/gallery/MG_4750.jpg 200 858027 - 2.426 ms
GET /images/gallery/platou-cu-peste-proaspat.jpg 200 360186 - 2.984 ms
GET /images/gallery/MG_4756.jpg 200 1005620 - 4.915 ms
GET /images/gallery/MG_8127.jpg 200 1112565 - 3.742 ms
GET /galerie/_next/webpack-hmr?id=sTyTKfSAE3mBeHxIxhYOk 404 - - 58.250 ms
PROPFIND / 200 - - 76.333 ms
GET /images/gallery/MG_4774.jpg 200 1165421 - 6.842 ms
GET /images/gallery/MG_8207-2.jpg 200 2933060 - 4.745 ms
GET /galerie/_next/webpack-hmr?id=sTyTKfSAE3mBeHxIxhYOk 404 - - 48.534 ms
GET /galerie/_next/webpack-hmr?id=sTyTKfSAE3mBeHxIxhYOk 404 - - 42.423 ms
GET /logo.png 304 - - 17.013 ms
GET /images/menu/starters_premium.png 304 - - 18.635 ms
GET /images/tripadvisor2019certificate.png 304 - - 18.965 ms
GET /meniu 200 - - 73.479 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_globals_2b504bef.css 200 - - 24.129 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 5.542 ms
GET /meniu/_next/static/chunks/services_service-meniu_a0ff3932._.js 200 783 - 10.919 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 8.599 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 4.684 ms
GET /meniu/_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 12.338 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 11.728 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 8.560 ms
GET /meniu/_next/static/chunks/turbopack-services_service-meniu_1c2fcf62._.js 200 - - 13.557 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 13.341 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 12.648 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_layout_tsx_1cf6b850._.js 200 644 - 22.329 ms
GET /meniu/_next/static/chunks/services_service-meniu_src_76261d0e._.js 200 - - 16.400 ms
GET /meniu/_next/static/chunks/services_service-meniu_app_page_tsx_6da6a616._.js 200 240 - 23.053 ms
GET /meniu/_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 18.471 ms
GET /meniu/_next/static/chunks/node_modules_next_cd640352._.js 200 - - 18.849 ms
GET /meniu/_next/static/chunks/_561909f3._.js 200 - - 24.611 ms
GET /meniu/_next/static/chunks/node_modules_framer-motion_dist_es_afea34c2._.js 200 - - 23.584 ms
GET /meniu/_next/static/chunks/node_modules_745e78bd._.js 200 - - 24.812 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_client_17643121._.js 200 - - 12.716 ms
GET /meniu/_next/static/chunks/node_modules_motion-dom_dist_es_bc6a3e4a._.js 200 - - 20.446 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_react-dom_1e674e59._.js 200 - - 12.021 ms
GET /meniu/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js 200 - - 7.526 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c7192189._.js 200 288 - 2.647 ms
GET /meniu/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js 200 - - 4.427 ms
POST /__nextjs_original-stack-frames 200 - - 3.600 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 49.080 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 41.742 ms
GET /images/menu/soups_premium.png 200 941087 - 3.441 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 51.807 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 5.042 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 45.354 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 49.115 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 39.535 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 36.167 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 39.622 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 45.110 ms
GET /images/steak/animation/steak002.jpg 304 - - 5.023 ms
GET /images/menu/desert_premium.png 200 55359 - 5.681 ms
GET /images/menu/bauturi/soda.png 200 68571 - 3.400 ms
GET /images/menu/bauturi/vodka.png 200 47159 - 22.324 ms
GET /images/menu/bauturi/cognac.png 200 29793 - 23.565 ms
GET /images/menu/bauturi/whisky.png 200 143565 - 21.058 ms
GET /images/menu/bauturi/digestif.png 200 123149 - 26.648 ms
GET /images/menu/bauturi/water.png 200 153910 - 20.344 ms
GET /images/menu/bauturi/liqueur.png 200 153804 - 26.445 ms
GET /images/menu/bauturi/coffee.png 200 1097231 - 4.084 ms
GET /images/menu/bauturi/cocktails.png 200 380470 - 20.703 ms
GET /images/gallery/MG_8127.jpg 304 - - 3.266 ms
GET /meniu/_next/webpack-hmr?id=882lndcZsqWZkGcFn-VXC 404 - - 42.035 ms
GET / 200 - - 71.865 ms
GET /images/seafood/animation/Paella-cu-fructe-de-mare-2.jpg 304 - - 1.749 ms
GET /logo.png 304 - - 4.302 ms
GET /images/seafood/animation/homar-proaspat.jpg 304 - - 5.610 ms
GET /_next/static/chunks/services_service-acasa_app_globals_883f66e8.css 200 - - 4.621 ms
GET /images/steak/animation/steak-and-wine.jpg 304 - - 6.404 ms
GET /images/seafood/animation/seafood-mix-platou.jpg 304 - - 2.260 ms
GET /images/tripadvisor2019certificate.png 304 - - 14.112 ms
GET /_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js 200 671 - 19.947 ms
GET /_next/static/chunks/services_service-acasa_a0ff3932._.js 200 783 - 33.563 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_9212ccad._.js 200 - - 26.062 ms
GET /_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_1cf6b850.js 200 262 - 33.272 ms
GET /_next/static/chunks/node_modules_%40swc_helpers_cjs_d80fb378._.js 200 - - 35.848 ms
GET /_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js 200 - - 32.850 ms
GET /images/steak/animation/steak002.jpg 304 - - 35.921 ms
GET /_next/static/chunks/services_service-acasa_app_layout_tsx_1cf6b850._.js 200 644 - 37.131 ms
GET /_next/static/chunks/node_modules_next_dist_be32b49c._.js 200 - - 38.498 ms
GET /images/acasa/01/steak002.jpg 304 - - 37.719 ms
GET /_next/static/chunks/turbopack-services_service-acasa_23a915ee._.js 200 - - 38.705 ms
GET /_next/static/chunks/services_service-acasa_app_page_tsx_ed969260._.js 200 323 - 49.336 ms
GET /images/acasa/01/beef001.jpg 304 - - 49.172 ms
GET /_next/static/chunks/node_modules_next_dist_f3530cac._.js 200 - - 34.078 ms
GET /_next/static/chunks/services_service-acasa_src_5df6f245._.js 200 - - 42.134 ms
GET /_next/static/chunks/node_modules_next_cd640352._.js 200 - - 43.120 ms
GET /_next/static/chunks/node_modules_703b6034._.js 200 - - 50.270 ms
GET /_next/static/chunks/node_modules_tailwind-merge_dist_bundle-mjs_mjs_56b6fd65._.js 200 - - 37.868 ms
